Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Unnamed: 69
Nicaragua,NIC,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14208.5560984867,13836.831068909,13395.8587794111,13391.4448208454,13686.948863918,13953.5198033458,13969.65579011,13990.7062333167,14496.6076098086,14626.5311191992,14616.9088250862,14345.848789077,14298.4382383125,14444.9840418734,14465.0045615299,14621.695054798,14872.6540189026,15172.6836364607,14585.3842495856,14776.9788948618,15107.3489047506,15447.7244888203,15819.100687934,16044.4006027215,16490.2862044897,16748.2332635123,17065.3335221444,16571.5325236972,15892.5110066336,15529.8456563542,16591.6680435852,16667.2755381265,16981.0855528159,17219.8152747581,
Netherlands,NLD,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86729.312344469,85737.9794376257,86850.5499430999,89758.9873135361,92179.4724237451,93978.3972538585,96339.097964986,98851.5126224045,102060.459822965,104325.983881412,105088.096157743,105197.727881702,106147.573929309,109400.945191565,113017.079870322,115578.855009457,118504.98806537,119697.990804165,115841.808886751,117923.637354167,119487.581665929,118069.093032434,119343.953093254,121834.65549982,122295.98673033,123491.095860463,124644.951413734,124626.512029037,125178.328708006,120287.867981207,127515.889620962,130151.165208338,127813.139202278,128300.740115224,
Norway,NOR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123486.869337347,127341.669756517,129632.170865983,133735.838772443,139161.409557869,142387.47346068,147417.034672189,147926.756973912,148418.153927984,152067.123114039,154339.421862327,155583.940340168,156120.654337311,160802.04031056,163442.99849693,163478.532649708,164079.384511764,162527.629379788,158786.21076616,160140.137217478,159386.864322314,161336.473586176,161575.105023401,163871.518018896,165679.807723997,167166.14598339,170858.739955874,170022.688936972,169374.750118894,167390.300678825,171112.172711024,171968.13148833,171584.295713619,173777.392448474,
Nepal,NPL,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8596.65554250337,8683.46428585323,8769.37250654339,9259.40341242364,9370.79892733212,9667.55545516086,9957.99599246772,10047.8131299948,10278.8126157848,10696.6598544658,10986.1042484342,10798.5332273368,11013.5571003975,11312.3003825245,11487.2951396101,11683.4554944073,11901.628748794,12419.3637731018,12766.4221173601,13153.0688476307,13433.8942138541,13950.344028004,14374.4331103981,15127.8224467759,15558.1752756295,15495.0204059436,16806.1056110793,17985.8503317738,18707.2685209573,18394.6880415001,18524.7137861511,18890.9384172735,19171.4887814041,19867.2930740574,
Nauru,NRU,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66418.5011267383,66906.411375837,69788.1036849321,70336.6534591564,70405.2577999077,70717.8273351167,71814.2928553163,72897.531312324,75672.5465108322,76409.600752514,77117.7693089975,78160.1394252263,79796.3619260039,80189.3175814952,80541.8238114596,80887.1061775632,81927.6868880926,80790.1871088719,81808.0423647923,82632.6053104864,83108.8613131691,85190.4887283995,85810.2149596605,85810.7033334758,86744.6833306408,86062.8987783518,85415.5954301697,86264.1240868289,86917.1526937509,85416.469449748,87326.7989947891,88909.4713172782,87345.0859325599,86511.9294628078,
OECD members,OED,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75997.0628383314,77210.5223055132,78213.1925678282,79668.5433168508,80801.2552674707,82304.6016217683,83967.3888678663,85689.5377266218,87599.8292146609,90067.0436391079,90643.3833393426,91820.2087832408,92977.9542942292,95218.351784561,96333.8285611068,97668.1320257833,98928.8551301918,98606.9322086528,96727.3039245685,99190.7756308141,100177.49562944,100414.419309693,101206.741302266,102141.500722303,103292.714961369,103684.064982613,104785.978879884,105619.529249752,106330.201981578,105771.932858401,109424.855810768,109660.423359647,109778.339697896,111763.871472973,
Oman,OMN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112804.92071494,113350.302939281,111629.325480167,111425.631701949,115654.828750003,117486.923479806,122684.844959639,120477.9312593,118464.463205257,123642.816819542,126758.46622324,122740.332435084,117197.293599621,115590.697575177,113789.914730432,113719.382304899,114040.866655714,118545.488130618,119905.951222747,116551.542235815,98943.9302394332,85451.1600492068,80118.9885572445,76905.9692991691,76424.3752535112,75375.046247498,72336.5403932497,72538.5092814841,73837.6753424865,79434.1103380954,82355.4790107926,82350.2047713743,76799.4913508411,74163.9925493632,
Other small states,OSS,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38612.1377444728,37484.5238607111,37901.165476938,38634.0257232529,40272.1727945664,41073.2728473554,43715.4674900399,44142.0424116082,45262.3028003172,48520.2665334388,49071.8768542197,49548.3580696646,50428.3743540928,51949.3239923761,53170.7474646892,54750.450454901,56130.679450762,55557.2853722007,53603.5764692237,54547.3571798069,55549.3226923634,55679.5579848083,54383.1343640659,54454.600583714,54858.7241483371,55819.4286006819,57105.9069029362,58016.8429812494,58995.174189654,56859.1530266386,59973.2405086773,60147.3474348551,60259.6589083617,63864.897211415,
Pakistan,PAK,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11788.8143270874,12378.4881186277,12407.8862364715,12527.7038957267,12977.2152114451,12944.2500048899,12443.2290995864,12400.723198125,12393.8093054282,12431.0033846392,12443.5703576067,12385.04772353,12638.7945443136,13155.0219875285,13756.9497436941,14235.5032927636,14332.9586216061,14139.213977467,14071.6480989411,13759.9467445519,13849.798293121,14292.3551011159,14456.1051707385,14768.1837185882,15119.3507533482,15772.201408119,16465.4785003366,17412.5637527461,17420.0006655639,17045.3771404019,17411.9769187741,17748.6418803598,17371.4813461325,17577.1562039894,
Panama,PAN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34900.0326831263,35973.8841504821,36274.7934906995,36163.184765935,35423.2021613617,32450.4456976728,33940.4086225611,35090.2631781873,36093.3433279539,36493.1899750534,35789.8241603222,35615.8448152212,36442.1541444966,38050.1860837996,40092.8879760051,43513.4859930558,47788.9030384127,50242.4030817441,51739.3410294444,52569.8611438553,58173.8523447394,60350.2518835467,62074.4324922888,64125.119314612,66113.5341307729,67423.3391567895,70613.0406665078,69933.8473546191,70486.5019861626,64448.6116850927,74146.6291634079,74674.9120871633,78834.5126116377,79768.5202544592,
Peru,PER,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18461.6140910169,17978.0132994805,18083.2135583911,19404.8847010269,19638.1576879536,19271.9564940766,19530.4511640889,18680.6604756454,18104.8057478029,18790.6069719445,17691.7207183924,17930.7984383852,17899.1252415889,18274.7727719724,18851.0499588107,19016.1426184333,19770.2011894871,21270.5749303325,21120.5634458095,22321.3681407338,23574.3974385744,24689.0612969178,26062.2693025091,26465.7914391604,27324.0204631898,28238.2276063213,27778.8029554607,28058.8626972207,27921.3330115687,28555.7457858585,29901.9512596231,28882.582585299,29314.091082651,29765.976466038,
Philippines,PHL,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12705.1492470775,12439.6933937622,12365.7952096176,12586.6836388873,12843.3045303085,13239.1662359547,13543.8647475337,13047.4550051345,13053.0898771754,13220.7746743241,13234.2949856932,13367.9656996404,13689.3089471224,14132.6668916186,14487.5545864854,15004.4343457474,15567.5619848411,15980.7723034707,15776.1579245163,16450.3360380861,16441.2655383742,17257.2321128234,18051.4261911975,18572.4641802752,19445.0689340997,20231.5517324942,22012.7681484427,22946.5606688191,23666.3655072362,22857.1677303125,23200.7138914669,22362.2718653738,23099.0225285148,24096.9426407529,
Palau,PLW,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8215.5865041808,9007.10298848932,10252.9247867904,10446.5442115694,9696.8940285842,10069.6225874809,9289.78220520213,8577.42068367104,8411.03748400446,7878.27067879235,7796.91399168663,7736.74738286771,7868.45303643776,8068.77134020311,8588.87903433168,9095.6065758996,9880.48411207284,9965.74738885462,10791.0830581398,12086.2687304115,11807.9151630632,11899.0966567306,11908.3693381626,13058.6070600026,13436.0379054039,13688.4557330064,13703.4547766694,13197.5759985549,13341.5533436087,12660.1596128723,12167.1735760949,12377.0407470354,12557.6150631444,12776.9513699284,
Poland,POL,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29790.8385494654,30429.1769004531,31910.3226417231,33865.8402817398,36407.6001018356,38246.2614488137,40148.5298295655,41471.0092922128,44666.7163170067,47966.0912271689,50152.4337537527,52953.7142116422,54871.0312505737,57005.7694998579,57068.4029423963,58678.3974569542,59740.9379341459,59901.2445956247,61113.442519373,63253.7943867251,66325.293791966,67192.2910729739,67717.1752913603,68884.2629363695,70974.0399130611,71896.337579403,74290.6952592059,78196.8288814706,81523.8941655584,80899.9848892695,86097.7053199019,90060.9191471782,89820.2892665192,92678.2654803194,
Pre-demographic dividend,PRE,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7527.88693574083,7483.39442640854,7245.26411128135,7010.31942570114,7002.85937604217,7208.16781542966,7484.7690705113,7807.65701131609,7929.75251401577,8129.34015406865,8229.41439294799,8425.00558177768,8088.41599968407,8809.91485391063,9079.77759100326,9396.58213958564,9720.68325897604,10082.2328958772,10282.2935354197,10700.8922420012,10837.1942070069,11079.5601713942,11358.8272146572,11669.6410816204,11729.5912361572,11738.8181424233,11693.1850476276,11668.4277779981,11733.2531691653,11268.6926231014,11138.6659493895,11164.6008314141,11002.8367544277,11049.4195816102,
Puerto Rico (US),PRI,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97069.1701240337,101310.102924893,101069.304270021,102053.105516403,105497.150292756,104129.327304032,106104.794554738,110815.075768811,114132.796315667,118313.118278229,126516.413943573,127381.306311646,125142.614426041,133231.387765061,128712.591952384,127463.45997238,128870.396744359,131079.783792199,138815.215614338,144173.473721095,148111.387208792,146703.84019481,146409.226670839,145154.38286599,141815.934023607,140524.225213787,137258.479525208,131178.38561019,129179.021766408,125369.968920656,127987.021414424,125755.781190547,126377.27318112,129842.236431625,
"Korea, Dem. People's Rep.",PRK,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60478.0482796859,62819.3547175329,62372.6476056187,63477.3837637841,66161.1370031814,67810.4799121859,68904.329302027,68521.342276599,70486.694620251,71716.9841409813,71698.8488834602,71636.9486800744,71925.285283039,73685.9723073488,74646.7243972851,75420.1834104364,77121.1524422511,76993.5196031564,76803.2200079203,79245.9381292662,80508.4276244506,80561.7332945007,81846.5837561891,81162.4989556153,81515.9716884415,82144.8357565023,82205.4936208958,82700.1686691589,84201.590256812,79242.5824043433,83115.8184803071,86425.5572213406,86864.884549507,87623.7711827863,
Paraguay,PRY,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26147.4314376615,25901.1053764026,26397.3582252071,26767.8413308392,27354.2320683423,28437.6500650725,27874.6896759748,26913.684927414,26179.1374918392,25643.4183260035,24507.9484433237,24846.0899699528,25062.7132813814,24063.9547620373,23980.3967396926,25912.8065684075,25921.5083990173,26790.5827438575,26367.4543312866,29214.6457297461,29760.8157291602,27377.7555346554,29696.1113717451,31706.3337121075,31861.2792224227,31894.7551360583,32660.9700833638,32801.5005449249,32048.2126622845,32634.0533557289,32561.0651307718,32622.4801856071,33339.9264991712,34333.9576214151,
West Bank and Gaza,PSE,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21354.9794261764,21869.0618895228,21000.4592407286,23116.9616033597,25925.9123150808,27326.3538239122,23910.7406994778,26262.6293090292,24532.8998458692,23573.0132470706,28196.3674239082,28728.1537562559,27075.1472670138,25963.8125779862,28825.875353198,29110.4844611127,29747.9114146474,29095.6623182825,30282.0814218338,30944.365816376,30023.5554179328,29955.3692675493,32293.5879986927,32602.3210556777,32800.3816133074,31365.6640504601,29457.487102834,29095.4811616882,27595.5393534341,,,
Pacific island small states,PSS,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14865.5187896282,15447.3169463169,15553.8690628862,16045.2944815741,16369.0991449637,16748.1516545564,16183.8681407129,16057.1317542687,16717.8995227809,16055.3198553018,15930.4025616864,16031.7041506878,16037.8591619009,16508.7127032245,16646.2895293776,16589.4286177482,16216.3653063236,16263.180610306,15855.9859984113,16149.314623105,16303.4969425494,16356.1778125193,16861.9707070324,17465.6066881367,17933.4598366262,18343.0540262545,18882.7714374332,19188.3401787032,19008.0760621636,16512.4637303856,15641.8596541017,17298.5596039608,18047.2372990313,18315.051227557,
Post-demographic dividend,PST,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80771.8344448112,81976.3128558433,82669.3375999347,84076.0639675703,85475.8853525229,87102.7406910565,88863.6264936226,90743.5718484472,92796.562342483,95250.9810644106,96286.8664928109,97502.9726953338,98971.2926146868,101323.265764368,102814.509463472,104374.206574309,105840.03714415,105777.902156683,104194.73678345,107383.623829697,108751.038957937,109239.048367432,110166.782637319,110991.470899079,111980.193564747,112522.242538842,113759.355640811,114712.581493427,115443.506517257,113813.95122592,118545.209528225,121703.549889993,122174.649835125,125488.867872315,
French Polynesia,PYF,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112928.620677371,121833.922392619,116081.224930496,113903.208972864,112880.015411259,114290.106762101,143240.836977547,150070.03760029,146776.796471418,149242.622213447,146160.071095066,148280.332325155,145718.696894468,168800.69692276,170128.290970671,173913.333987521,154349.680036441,148946.178738497,146294.741713073,173910.802863693,197294.524151535,195924.96889198,185780.570848433,172745.312553663,164155.454038063,159274.280955288,152662.27627811,152786.56664634,151626.542879253,140048.632665857,160399.90137503,154792.910813969,156590.562788145,149537.835903088,
Romania,ROU,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40274.0652458192,36653.8054710353,36916.5135748707,38131.2271788101,40358.3976170609,41263.3123766123,38481.2034743686,37539.584967235,37431.606104783,38431.9454438311,40619.528250848,44217.253997478,44665.1027838253,49804.5251050342,51948.9026116028,56359.0024204588,60631.3554314531,66744.6640930031,69339.3914885718,63024.6411259782,66824.3284307376,67929.6166986807,68511.5657465184,70740.4557515765,72285.9785949879,74585.4093235145,79067.4533753668,83891.7265520424,87205.3365659748,85594.119384294,90776.102087094,94435.8589692995,98259.7448448085,99042.7252003846,
Russia,RUS,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57483.4834517573,49432.2644863892,46691.1312147824,42936.4351417718,41852.7067092275,40898.1663585098,43239.1303791016,41994.2442037516,42020.9727517412,44725.6874042159,46973.5074343381,48136.3859968021,52006.0555173243,54877.7914555536,57640.7387158371,62015.107586985,65708.9781723609,68776.0783059561,64832.867529128,67157.6436527038,69193.4942912493,71226.7641363631,72717.1194511081,73154.4437669571,72291.94473611,72345.5596164819,73933.6406227496,75826.8949527443,78166.245870728,77508.7687129579,80869.7385217061,79314.0480990281,82266.0757742537,86143.3446839514,
Rwanda,RWA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.12606550138,3896.54387175038,3434.51113733465,2057.87436580481,3438.35788617616,3216.85809481425,3110.84533941028,3196.24236758783,3252.17861762655,3436.9894675862,3639.9122589144,4006.99121599021,3986.5835884457,4154.15978730105,4417.36178296187,4678.26880218775,4898.09505090225,5294.96536267184,5479.32071063897,5721.34102294875,6016.70466849502,6357.89505189585,6487.57826649509,6709.07843037928,7109.36710988153,7330.05225114832,7419.45099872865,7728.49339243518,8520.96882545312,7497.64717302617,9088.40331283621,9154.77624285661,8815.42514480089,9325.64466961032,
South Asia,SAS,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6754.96913761742,6943.16017075302,7091.18399495631,7341.48917482522,7636.14836580867,7924.35455492508,8012.04944620669,8229.72292419434,8643.30302360489,8735.47207459595,8945.90201397549,9102.63926089137,9581.83736146681,10095.8631265906,10651.6490360292,11396.529225645,12174.3245463394,12532.4169567762,13383.9899716764,14347.0160764457,14989.9868242379,15706.4738495316,16440.4924721663,17345.7273000367,18379.2580947564,19537.1407911494,20454.1925838533,21458.3489310936,21793.7411393371,20938.449289401,21836.2885020134,22329.9404824362,23343.7545503603,24086.6285903587,
Saudi Arabia,SAU,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247071.84532257,244907.895230014,235179.273416326,227293.776101276,217899.261415736,215056.448385262,211230.720940452,207949.511626512,198124.311462547,193948.808717326,185410.721107547,175351.559082816,179612.651104512,183263.854261298,182019.905198995,176068.924253012,167599.902985025,165479.13979327,154289.007682373,156202.015303807,159509.960216368,154332.57304382,144885.688487098,143555.830608274,138413.719571836,133235.528813627,139472.121102325,147831.4553836,146094.08471463,133717.552576812,141331.550630386,148001.848516468,138608.994588879,134097.672474681,
Sudan,SDN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13808.0239639128,14386.6121803481,14618.4824354955,14331.9288008222,14696.5044015111,15091.2369863338,17434.4058240884,17784.3771241551,17948.6886235717,18727.5880653122,19512.7876460799,20243.5362109791,21127.7420725659,21839.5267434131,22651.2687760257,23667.3497927059,24510.3902043831,24899.9036187795,22659.2327853832,23494.6171006943,22880.4863142985,18810.6768355894,18934.5391966225,19431.8448365045,19284.1091135707,19529.4946085322,19156.1376170365,18145.5331356467,17418.8010626051,16857.4101822371,16262.3129821283,15276.6478826748,,,
Senegal,SEN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10904.0757433417,10714.351955847,10524.1692494859,10213.0453752714,10455.6255756158,10376.9609871786,10408.5342699801,10740.2357477845,11112.5021228656,11243.7033010928,11428.1021017647,11143.0810086001,11453.5750834682,11689.3518394824,11885.398727718,11877.480236233,12040.9789078446,12313.1080953973,12478.5077291873,12728.5672665344,12718.3345034299,13159.3953524033,13372.247463224,14010.0644008882,14701.5484760912,13381.1200534149,15063.6101661991,14600.4036964297,13972.7002212484,13883.168858343,14143.9099943861,14194.1995228962,14349.6465645582,14878.3518038146,
Singapore,SGP,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99011.5314279705,102535.148768471,110559.533143716,117741.720002162,121008.050139807,123594.357451423,126364.327079281,119542.569516977,126773.542705314,133638.819737196,128225.167147897,136241.663191432,144462.56247586,156169.427334568,160650.427060706,164209.458302147,170640.014834768,160758.792409294,158438.142947161,172100.163169413,177780.549644757,178620.565338321,184338.332700781,186222.019822587,186529.463471437,192039.286458067,201366.325701543,206940.018708493,204683.223038573,200255.48262408,224002.692383379,225785.217182617,219257.120122676,222072.040598954,
Solomon Islands,SLB,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426.34931415834,5917.83799023389,5943.1315562508,6218.94413897296,6639.48898293097,6517.54530399661,6239.0880369387,6115.06943379664,5881.81946638271,4866.35658202082,4349.61106499703,4114.40711765156,4266.91643343037,4487.12315935623,4714.26553183986,4811.63601937089,4892.32961354085,5105.70488341751,5149.25595014669,5472.21436177087,5641.42877193241,5535.4280026377,5584.80842387806,5427.08275519197,5300.04343312104,5383.41820418221,5335.9443236339,5273.71954605401,5201.21698110396,4944.47689078819,4914.24347615166,4864.68567603581,4846.6424867656,4823.04117299438,
Sierra Leone,SLE,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7788.27663650445,6447.25353769567,6558.4585152439,6415.76656919076,5893.9378236328,5974.85753257698,5559.18909696664,5603.48310491717,5473.79167491825,5698.21578116537,5037.14571920478,6002.04037570293,6308.09300255007,6315.25828606895,6513.86171516399,6738.16900129499,6931.27378812954,7104.29278777289,7118.09872145351,7469.7321092024,7973.98481511878,8701.1824690972,9845.41073476746,8972.37227041667,8436.53625668294,8801.47442116056,8887.64656356123,8935.38599187877,9171.7925018951,8905.15864979049,9119.72880165196,9228.84881824818,9486.97050374374,9635.99029833656,
El Salvador,SLV,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17954.1159956073,18881.7219833364,19756.9448290482,19500.3474735789,20348.7374472943,20664.5489549012,21133.4692512568,20452.2636176409,20832.5204973606,20949.6175531812,21121.589100266,21288.6045413429,21097.1382116111,21622.0611757733,22005.4621913946,22524.5606680614,22522.9219962536,22776.6454893734,22540.2699708535,22331.2672082715,22829.6814094127,22813.0669960035,22822.5708089513,23451.4386494451,23971.0095057868,24185.4775824593,24599.3142781727,25035.7747508201,25056.0973682155,24405.8111245088,25801.315838922,25572.5687541818,26036.2248884996,26336.7416022708,
San Marino,SMR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5756.97056811217,5518.94091557119,5569.34602403916,4384.04402478054,4391.64212591139,4576.5686044239,4454.98629709923,4555.38963456406,4699.87538656802,4830.35663141449,4982.19273841989,5170.18643806106,5369.65296933173,5547.02680928342,5755.48698554173,5967.1809322081,6188.00095620849,6413.5046215594,6667.70452043486,6931.93966059922,7318.01333256093,7713.41437230275,8268.13895520842,8669.83644088322,9215.58295378265,9482.10133218718,10445.7523394351,10303.1812518441,10211.6293422882,9703.21458418573,9686.81794455548,9508.23302926946,9571.76453210474,9592.88204232461,
Serbia,SRB,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23581.4680052736,25143.1515064162,27817.8090147714,29414.342297974,26166.3049849829,27539.0317474919,29582.3749099124,31959.5121495845,34113.644167111,38143.1056085357,41855.5312378276,43784.2323316153,45621.2869674931,46264.8986617569,47892.2372397149,51987.8923034005,54795.2592379673,55088.3667812088,53223.9766394395,50180.0920491924,50506.7187567513,49117.0170845063,48946.5680362301,50661.3518031471,51854.5530884205,51582.0363867003,53396.4982808953,54500.781580261,57246.8425955755,59212.7740373819,
Sub-Saharan Africa (excluding high income),SSA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9538.5960428281,9261.64369215388,8891.74254960696,8710.56898210886,8751.40178765151,8948.95214596493,9090.29802067006,9088.35592389358,9039.77715438427,9089.25406532985,9208.46690461431,9513.96469996959,9650.32994574774,9995.89203626719,10311.5779688451,10653.9670351715,11021.8878194091,11315.9396013245,11390.4493280776,11839.0971646798,11981.3136499207,12098.4125653888,12321.2050134119,12634.8795753674,12666.0132684052,12493.7709555515,12510.8744488746,12495.3023960376,12477.2997034722,12053.9165780236,12130.0936000048,12076.7051735903,11919.0187086107,12006.9031416388,
South Sudan,SSD,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8722.29832909533,8440.23201283918,8121.84514857812,7957.19092972793,7997.27616299054,8190.0846411881,8316.11254756703,8304.05907874404,8267.37191929312,8315.46276658017,8428.72992552374,8693.80737426727,8800.05505786569,9123.02065865008,9416.10426379655,9731.95721196887,10072.398006998,10344.9787297693,10415.6174205036,10824.7955518663,10971.242890901,11084.6079227525,11302.0006652249,11621.3745720132,11700.6343353151,11600.3633001362,11667.8835953998,11699.401132317,11739.2634763449,11420.8697268122,11524.8810178847,11492.9731587566,11372.8322668884,11482.9388906739,
Small states,SST,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35953.0843912628,35560.7055187039,35624.513364772,36197.0625601972,37171.1132246654,37956.7606088952,39906.3219330065,40418.4537347775,41446.0293742758,43547.8281478833,43944.1641792537,44656.0731009117,45873.6994060585,47086.8190554456,48323.9934586337,50096.6462833187,51257.416133134,50996.9784406129,49375.7292784985,50209.372714198,50884.6122909191,51485.8488275017,50970.6027940825,51293.3290471396,51414.6756984824,51453.6349946684,52044.8285972317,52651.4690594958,53396.3093749397,51468.6053337886,53905.8702778327,55952.5894126244,57448.6487158586,62286.7106235539,
